,board,value
6749,rnb1krn1/3p1ppp/Bp2p3/2p3q1/4P1P1/bPP4N/2QP1P1P/RNB1K1R1,-1
6750,2r5/8/3p1P2/pK4b1/P1R5/6nk/8/8,-1
6751,8/5n2/P7/2k3pP/6P1/4b3/2K5/3R4,-1
6752,1r4B1/p1k5/1pb2p2/1Ppp2r1/2PR2K1/B1b4p/n7/8,-1
6753,8/8/3Bk3/8/6K1/8/PPP2P2/8,-1
6754,2k5/p7/7p/2P5/p4n1P/2P2PR1/Nr6/2R3KB,-1
6755,8/1k6/5R2/7B/6n1/1p1K4/8/5r2,-1
6756,r1bqk1nr/2ppnp1p/1p5b/4p1p1/Pp3PP1/B3P2N/2PPB2P/RN1QKR2,1
6757,rnb4r/p2pkppp/1pp1pn2/4b3/P2P3Q/4N2N/RPP1PPPP/2B1KB1R,-1
6758,2b1krn1/2rp2p1/Bp2p3/5pNp/1nPpPBP1/NP2Q3/5P1P/R3K1R1,-1
6759,8/1K5k/8/8/8/5R2/8/8,1
6760,8/p7/1p2k3/3N4/3B2K1/8/PPP2P2/8,-1
6761,1rbqr1kN/8/3b1p2/Npppn3/1P1PP1p1/2P5/5KBR/RQn5,-1
6762,8/8/4k3/8/5P2/8/PPP3K1/8,-1
6763,8/3k4/R7/8/8/8/4K3/8,-1
6764,rnb1kbnr/ppp1pppp/8/8/8/7P/PPP1pPP1/R1BQKB1R,-1
6765,8/8/P3k3/6p1/5nP1/B1b5/8/1K6,-1
6766,8/8/8/p1r4k/8/8/8/3K4,1
6767,8/5pb1/5P2/n6k/8/4K1p1/8/8,1
6768,1q1r3r/6p1/4K3/1N4k1/p2p4/P7/1B1b3R/2n1R3,1
6769,2bqkbnr/2pppp2/rpn3pp/p3P1P1/3P4/4BP1N/PPPK2BP/RN1Q1R2,-1
6770,8/3k4/6B1/8/1p4n1/8/R1K5/7r,-1
6771,2r5/q2nb1p1/4pk1r/3p1n1p/pQ1p2PP/P2BR3/N4PK1/N1BR4,1
6772,1n1qr3/2p3b1/Rp3p2/Q2Pk3/1n3pPp/3B3P/8/K7,1
6773,7k/8/4B3/1K6/N7/7p/7P/8,-1
6774,1n6/2p5/7b/1p2kq2/1nQrBppp/7P/R7/K7,1
6775,2kb2B1/1n6/8/2BR2N1/4r2p/7R/3K2PP/8,-1
6776,1R1K4/8/8/8/3k4/8/2r5/8,1
6777,1nbqkbn1/2p2p1Q/2r1p1p1/pp1p1P2/1P1PP3/P1P3PP/R2N1K2/2B2BNR,1
6778,n2k4/8/4R3/8/8/n7/n5K1/8,1
6779,8/8/5n2/K7/8/4kp2/8/8,1
6780,8/8/4n3/4B3/p7/3R4/8/5k1K,-1
6781,8/k7/8/1R4K1/4B3/8/2n5/8,-1
6782,3k1B2/p2N4/n6p/1pp5/PP2r3/3P1PrP/N1P2K2/R2QR2B,-1
6783,8/1kr5/6pr/5b2/ppP4P/P4Pq1/4B1PR/3R1K2,1
6784,8/8/3k4/1B6/1R4p1/P2r1P2/8/1b5K,1
6785,6K1/8/8/3k4/1R6/8/2r5/8,1
6786,R5k1/8/7n/5p1K/1p6/8/8/b7,-1
6787,r1qk2n1/p1p1ppB1/1N5p/1P6/1n6/8/P1PPPPPP/RN1QKB1R,1
6788,6nk/1r6/Rp3p2/7K/2p5/b7/8/8,-1
6789,r1bk1b1r/pppp2pp/n7/1q2pp1P/2N5/3P1P1B/PPP1P2P/R1BQK1NR,-1
6790,2kb4/1n6/3R2B1/6N1/1B2r2p/3K1R2/6PP/8,-1
6791,8/1P6/k7/8/8/8/5bK1/2n5,-1
6792,3q1r2/1bpp1kbp/r4p2/1pB3pn/3PN1P1/2N1n2P/1RP2K2/1Q1B1R2,1
6793,5k2/Rb1p2p1/1p4nB/3rp3/1PPp2P1/1B6/3K3P/1NQ2r1R,-1
6794,2K5/6r1/2p1B2b/8/7p/8/3k4/8,1
6795,5k2/2p4b/n5R1/1p3P2/1P2Np1p/3PQP2/PB1K2BP/7R,1
6796,7B/5n2/P7/1k4pP/4K1P1/8/3b4/6R1,-1
6797,r2qkbn1/2pppp1r/p1n5/4P1Pp/P1p4P/N1P3P1/1P1P4/R1B1K2R,-1
6798,8/p1kN3Q/n2r3p/1pP5/PP5P/2N2P2/2P2K2/R3R2B,-1
6799,6R1/8/5n2/4B3/p7/8/8/5k1K,-1
6800,6k1/8/8/6K1/8/5p2/8/q7,-1
6801,1R6/1b3k2/2R5/1P3pP1/5p2/5K1p/8/2r5,-1
6802,rnbr4/pp2kpp1/8/2p4Q/PbP1P2n/1P4q1/3P2P1/RNBK1BNR,-1
6803,r1bqkbnr/ppp1pppp/2np4/8/P5P1/8/1PPPPP1P/RNBQKBNR,1
6804,1rq2b2/5kpr/1n2p2n/p1Qpp2p/1p1P2PP/P3R3/1BbNBP2/2NRK3,1
6805,3qkr2/1bpp3p/rp3p1b/2Bn2p1/3PNnP1/1RN5/2P1BK1P/3Q3R,1
6806,8/6k1/8/p7/5r2/1r5p/8/7K,1
6807,rq2kbnr/p2nppp1/1p4b1/2pp3p/2P1P2P/1P3N1R/P2PNPP1/R1BQKB2,1
6808,1nbqkb1r/1pp3p1/r6p/p3PP2/PN6/1P2PN1B/2PP3P/R1BQKn1R,1
6809,4R3/1k6/3b4/8/R7/1B4Pp/7P/1K4n1,-1
6810,3r4/6P1/8/4k3/3R1p2/5K1p/8/8,-1
6811,2rk1B2/p2N2r1/n6p/1pp5/PP2Q3/3PpP2/N1P1K1BP/R3R3,-1
6812,7b/r7/2Pp3P/pp1p1P2/1P6/4qk1N/P1K3p1/7n,-1
6813,8/8/7k/p7/5r2/1r5p/8/7K,1
6814,Rn6/2p5/7b/1p2kq2/1nQrBppp/7P/8/K7,1
6815,1K3b2/3k4/8/p7/P7/8/8/8,-1
6816,b1k5/8/5K2/8/8/8/8/7r,1
6817,r1bqkr2/2R1p2n/p5p1/1Pb2p1P/3pN2P/3PPP2/1PP4R/2BQKB2,1
6818,r1q1kbn1/p1pppp1r/2n5/1p2P1Pp/P7/N1P5/1P1PB1PP/R1B1K1R1,-1
6819,8/7k/nr5p/p3K3/8/8/2b5/8,-1
6820,2b1r3/5k1n/rb4N1/pP1q1p1P/2RPp2P/3P1P1R/1PP1K3/2B1QB2,1
6821,8/8/2K5/p7/P7/b1k5/8/8,-1
6822,r1b2knr/p1p5/3ppb1p/1p1N2pB/1P2P3/B1NP2P1/P2n1K1P/1RQ3R1,1
6823,8/7k/n2K3p/p7/b3r3/8/8/8,-1
6824,6k1/8/4n3/8/8/5K2/8/8,1
6825,b5k1/r4p2/R3pPp1/p7/3np1P1/P1P4P/3p4/7K,1
6826,7R/8/8/8/8/5K2/3k4/8,-1
6827,8/8/8/P4K2/b3B3/6r1/8/k7,1
6828,rnb4r/pp1pkppp/2p1pn2/4b3/P2PQ2q/4N2N/1PP1PPPP/R1B1KB1R,-1
6829,1nbqkbnr/1ppppppp/8/1p6/r7/2P5/PB1PPPPP/R2QKBNR,1
6830,8/3k4/8/4r3/8/6K1/8/8,1
6831,6R1/8/2k5/8/4R3/5nPp/B6P/1Kb5,-1
6832,3k4/1r2pr2/p2NP2P/3p3p/1P4pP/2K5/1P6/q5R1,-1
6833,3k3B/ppp1b3/4Q3/8/6K1/2N5/PPP2P2/8,-1
6834,2bqkbnr/2pppp2/rp4p1/n3P1Pp/p2P4/3KBP1N/PPP3BP/RN1Q1R2,-1
6835,2bqr3/r2k4/p4pp1/N1p1P2p/p1P4P/P4Pn1/nP2P1P1/2R1KBNR,1
6836,5N2/2k5/7p/7P/P1n3P1/R3B2N/8/6bK,-1
6837,6b1/1B6/8/3r4/6P1/P7/3k2K1/8,1
6838,6k1/8/4b2p/7n/K7/p7/8/8,-1
6839,1k5N/8/P5P1/3P1p2/8/1rr1B1b1/2b5/6K1,1
6840,5knr/p2bbpp1/1q2p3/7p/2BP4/2N2N2/PPP1QPPP/R1B1K2R,1
6841,8/5R2/6B1/1k5P/3R4/7p/7P/K7,-1
6842,7K/8/5r2/4R3/3k4/8/8/8,1
6843,6k1/8/8/8/8/4qpK1/8/8,-1
6844,8/8/8/6R1/8/2k5/8/3K4,-1
6845,1k6/8/8/8/1BN5/5p2/r2b4/4K3,1
6846,1k6/8/4b2p/K7/8/6n1/p7/8,-1
6847,1nbq1bn1/rp1p3r/p4kp1/4p2p/1pPPPBp1/3Q1P1P/P2K4/RN3BNR,-1
6848,N7/8/8/4k3/2K5/1B5p/7P/8,-1
6849,8/p1r5/3n3R/7P/k1P5/p4P1K/6B1/2NR4,-1
6850,6r1/n7/7k/2p5/8/1p6/8/4K3,1
6851,4rk2/1K6/n2r3p/p7/2P5/1b6/1P6/8,-1
6852,Rr4k1/3B1R2/5p2/1pnp4/3n4/2p5/6p1/1b4K1,-1
6853,4b1k1/8/1K5p/7n/8/p7/8/8,-1
6854,8/p2kn3/7p/2P2R2/1rP4P/p4P2/N5BK/7R,-1
6855,5q2/8/8/8/2kB4/8/3R4/6K1,-1
6856,1n2k1n1/1b3p2/r3pPp1/pqb5/2pPp2Q/P1P3PP/R2B4/3K1BNR,1
6857,5k2/8/8/8/8/5p2/8/4K3,-1
6858,r1bqkb1r/2p1p2n/p1R3p1/1p3pNP/P2p1N1P/3PPP2/1PP5/2BQKB1R,1
6859,2b1krn1/2rp1pp1/BpnBp3/6Np/2PpP1P1/NP6/2Q2P1P/R3K1R1,-1
6860,5K2/8/r7/2R5/8/8/1k6/8,1
6861,r3kr2/p3B3/n1p1Q1pp/1p2N2P/P4p2/3PPP2/1PP2KBP/R1N1R3,-1
6862,r1b5/pP2nk2/3p3b/q1r1pPp1/2p2P1p/P1PPBK1N/R2Q2PP/1N3B1R,-1
6863,qr3Nk1/1R2R3/5p2/1pPp4/n5p1/1np4B/2b4K/8,-1
6864,3k4/5r2/3r4/3P4/1p3n2/1KRB3P/2R5/8,-1
6865,r1bqkbnr/2pppppp/1pn5/p7/3P2P1/7N/PPP1PPBP/RNBQK2R,-1
6866,3Nrbr1/3k3p/b6n/2p3pP/1P3pP1/4P2N/P2PBR2/1RB1K3,-1
6867,8/8/8/p7/4k2r/1K6/8/8,1
6868,1r3b2/p2n1kpr/q3p2n/3pp2p/1p1Pb1PP/P6R/1BQNNP2/3RKB2,1
6869,1r2N1n1/Q4k2/3p4/3q1Pp1/2p4p/r2P3N/2R1K1PP/bN3BBR,-1
6870,3n1b2/5k1r/b1PB2p1/1pN2pP1/2P2p1P/4K3/4R1p1/1r3RN1,-1
6871,8/4bkr1/p7/8/4P2p/4R1p1/6KP/B2r4,1
6872,4k3/8/8/8/6K1/Nr2B3/8/8,1
6873,rn2kr2/1pp3p1/7p/p3P3/Pb5N/BPQ1P2b/2P4P/1R2KnR1,1
6874,8/8/2p5/3Bk3/7p/5p1P/K7/2bn3r,1
6875,2bqkbr1/1nppp3/rp4p1/4PpPp/3P1Pn1/2NK3B/PpP2R1P/R1B1Q1N1,-1
6876,1r1nqr2/3k4/1P1pp2p/5P1P/1b3Np1/pp4P1/P4KB1/3R3R,-1
6877,4r2k/n7/r3q3/1pp3PN/4Q2P/8/8/5K2,1
6878,2k5/1b6/4K3/2r5/7b/8/8/8,1
6879,1R4K1/8/8/4k3/8/8/2r5/8,1
6880,2r1k2r/p4N1p/npp1Q1p1/7P/Pb3p2/2BPPP2/1PP1N1BP/R4K1R,-1
6881,rnbqk1nr/pppp1pbp/8/4p1p1/3N2PP/2N5/PPPPPP2/R1BQKB1R,-1
6882,3n2k1/8/Br5n/r1RPpNb1/1p1p1P1p/6P1/1KR4P/8,-1
6883,1n2k1n1/1bpqbp1Q/r3pPp1/pp1p4/1PNPP3/P1P3PP/R3K3/2B2BNR,1
6884,rnb1kbnr/ppp1pppp/8/8/8/5p2/PPPBPPPP/R2QKB1R,-1
6885,r4kn1/p5b1/3pP3/r1q2Pp1/2p4p/P1PP1K1N/R4QPP/1N3BBR,-1
6886,r1b5/pP2nk2/3p3b/q1r1ppp1/2p1PP1p/P1PPBK1N/R2Q2PP/1N3B1R,-1
6887,q6k/8/7p/8/3b4/8/7K/8,-1
6888,8/1K6/8/8/7P/6k1/6B1/2N5,-1
6889,7R/3k4/8/8/8/8/8/3K4,-1
6890,8/6P1/5p2/n7/5k2/3K2p1/8/8,1
6891,8/3B3k/8/1K6/8/7p/1N5P/8,-1
6892,6k1/3R2p1/bp1n3B/1P1r4/1rP1p1P1/N2p3P/8/4K1R1,-1
6893,r1bqkbnr/pppp1p1p/2n1p1p1/8/2P3P1/N7/PPQPPP1P/R1B1KBNR,-1
6894,2r5/1R6/4Bp1k/1pn5/5K2/2p5/8/1bn5,-1
6895,8/8/2KN4/1B5k/8/7p/7P/8,-1
6896,rn2k3/1pp1b1p1/2qr4/1Q1b1P2/1P1pNp1p/B2P4/P1RKPP1P/5B1R,1
6897,2rqkr2/4p3/p3P2P/P1ppnp1p/1BPR3P/N1P3P1/RPK5/8,-1
6898,2bqkbnr/r1ppppp1/1pn4p/p5P1/3PP3/4B2N/PPP2PBP/RN1QK2R,-1
6899,rnbqkb1r/ppppp1pp/5n2/5p2/2P5/5P1N/PP1PP1PP/RNBQKB1R,-1
6900,8/7k/n1K1b2p/p7/3r4/8/8/8,-1
6901,rn1q1b1r/1bpk3p/3ppp2/Bp4p1/p1P1P2P/NP1P1QPN/P7/R3KB1R,-1
6902,rq3b2/6pr/Bn1Qpk2/3ppn1p/pp1P2PP/P4R2/N4P2/N1BR1K2,1
6903,rn4R1/p4kb1/1pPp4/2Rpr2p/1P5P/3p1PP1/P3B3/4K1Nn,-1
6904,K6k/8/8/8/R7/8/8/8,1
6905,2k5/8/8/8/1r6/5p2/3K3B/4N3,1
6906,8/8/8/1N1K4/7P/8/6k1/8,-1
6907,1K3R2/4b3/3k4/p7/P7/8/8/5n2,-1
6908,8/P3K3/8/8/2b5/1r6/8/1k6,1
6909,8/4r2b/8/2k5/3R2p1/P4P2/8/3B3K,1
6910,2r1B1nr/4b3/n1q1k1b1/1PP2N2/p1PppP1Q/N2PP3/1B2R1PP/5K1R,1
6911,6N1/8/1PQ3k1/4P3/2p1P2p/2P1R1pP/8/2R2K2,1
6912,k7/2b2N2/PB4P1/2rP4/5p2/1r6/2b5/6K1,1
6913,5R2/8/3r1p1k/1p5b/7K/8/2p5/4n1n1,-1
6914,8/1P6/k1Q5/8/7b/8/n6K/8,-1
6915,5b1r/2k4p/7n/2N1r1pP/PP3RP1/3Bpb1N/1R1P4/B3K3,-1
6916,K4b2/5k2/8/p7/P7/8/8/6R1,-1
6917,1K6/4b3/8/p3k3/P7/8/8/5R2,-1
6918,8/p3n3/2k4p/2PR4/1rP4P/p4P2/N5BK/7R,-1
6919,1R6/2P1P3/6k1/3PB3/p1p3K1/P2nb3/8/8,-1
6920,rnbqkbnr/ppppppp1/8/7p/1P2P3/8/P1PP1PPP/RNBQKBNR,1
6921,8/8/6R1/5k1P/p1P5/p1n2P1K/4R3/7B,-1
6922,5r2/1k5N/5n1p/b6P/P4NP1/4R3/8/2B3K1,-1
6923,B6r/8/rb3k1P/P2q1pn1/3P1P1P/1bPP4/4KB1R/8,1
6924,rn1qkb1r/2pppp1p/b7/1p4p1/p3P2P/NP1P1QPR/P1PB1n2/R3KBN1,-1
6925,8/8/6k1/2p2nP1/8/8/8/6Kb,-1
6926,1b1k3N/6r1/6P1/P2P1p2/1B3P2/3Pr3/b4K2/8,1
6927,r2n1r2/1B1k1q2/1P1b2Np/5p1P/6p1/p5P1/5K1R/b7,-1
6928,8/8/7k/1np5/8/7K/1p6/6r1,1
6929,r1bqkbnr/1pp1p1p1/p2p4/5p1P/P3N2P/R4N2/1PPPPP2/2BQKB1R,1
6930,8/8/4kp1n/R6K/rp6/8/8/b7,-1
6931,3qr3/rb1k4/p4pp1/N1p1P2p/p1P4P/P4Pn1/nP2P1P1/2RK1BNR,1
6932,rnbqkbnr/pppppp1p/8/6p1/6P1/2N2N2/PPPPPP1P/R1BQKB1R,-1
6933,8/4k3/8/p1K5/P4b2/8/8/8,-1
6934,8/4k3/3r2P1/5R2/5p2/5K1p/8/8,-1
6935,3R2B1/2r5/8/4k3/5p2/5K1p/8/8,-1
6936,8/8/4k3/8/8/5R2/4K3/8,-1
6937,8/5kp1/1pp1r3/PQ2P2p/2b4N/1P1RP3/2P4P/1R2Kn2,1
6938,8/4k1b1/7p/b7/6K1/8/8/q7,-1
6939,6K1/4r1p1/1q1N4/7r/p2B4/P7/n3k3/3Rb3,1
6940,8/4k3/8/8/N1K5/7p/B6P/8,-1
6941,r2qkbnr/4pppp/n7/pPp5/2Pp4/1P1BPQ1b/R2P1PPP/1NB1K1NR,1
6942,7k/8/5K2/8/5p2/1p6/8/7R,-1
6943,6nr/2nBb1Nb/2P2k2/2P1q3/p1PpPPP1/N3P2Q/1B4RP/6KR,1
6944,8/2R2p2/1N3k1B/1P2p3/4N2P/7B/2PPPP1P/3QK2R,1
6945,rn2kb2/2p1p2n/p1P5/1p1N1pPq/5NP1/B2P4/P4KB1/Q3R3,-1
6946,8/5p2/b4P1k/4p1pP/p3p3/2K5/8/8,1
6947,8/4n3/7P/4R3/p7/5k2/8/7K,-1
6948,2R1n3/1n3k2/4p1p1/4p3/Q2p2B1/2P2p2/3KNB1q/r4R1r,1
6949,4k3/8/8/8/6K1/8/8/4r3,1
6950,2rR2k1/8/2B2p2/1p1p4/3nn3/2p2b2/2b4K/8,-1
6951,8/K7/7R/k7/8/8/8/8,1
6952,8/5r2/8/1k1K4/8/8/8/8,1
6953,6K1/8/8/2R5/1k6/8/8/1r6,1
6954,2q4k/8/nB1p4/3Pr1pp/1PP1P1QP/6K1/5p1R/RNN5,-1
6955,5K2/8/8/2k3r1/7b/8/7p/8,1
6956,8/4K3/r7/2R5/8/8/1k6/8,1
6957,4nk2/8/b7/rNp3p1/2P1R1P1/3pp2P/8/2K5,-1
6958,8/6k1/8/8/8/5p2/5K2/8,-1
6959,k7/7K/8/5B2/2R5/8/8/8,-1
6960,2kb4/1n6/3R2B1/6N1/1B3r1p/3K3R/6PP/8,-1
6961,rn2k2r/ppp2p2/5K1p/3b4/P3p3/8/1PP5/2R5,-1
6962,8/8/P1k5/6pP/6P1/n1bK4/8/1R6,-1
6963,2k3nr/7p/3br3/2N3pP/PP3RP1/4p2N/1BRPB3/5K2,-1
6964,5rk1/1R6/2B2p2/1p1p4/3nn3/1bp5/7K/3b4,-1
6965,rnb2kn1/5pbr/1p2p3/p2p3p/P1Pp4/6PN/RP2PPNP/2B1KB1R,-1
6966,r4k1r/p1p1N3/3ppb1p/1p4p1/1P2P1B1/B1N3P1/P2n1K1P/1RQ3R1,1
6967,8/5p2/5P2/4p1pk/p1b1p3/8/8/4K3,1
6968,8/8/1P6/4k3/8/6Q1/n6K/4b3,-1
6969,4R3/4k3/1P1R4/5pP1/5p2/5K1p/1r6/8,-1
6970,8/2R5/1N1N3B/1P6/2P1p2k/4P1P1/3P3P/4KBR1,1
6971,rnbqkb2/ppp1p1p1/5n1r/3p1p1p/1PP5/5P1N/PB1PP1PP/RN1QKB1R,-1
6972,8/n4r2/7N/1pp4k/8/8/7K/8,1
6973,4k3/6p1/1ppQ4/P3P2p/7N/1b2P3/2PR3P/1R2Kn2,1
6974,5Rk1/1b1R2p1/1p1n4/1P1r4/1rP1p1P1/N2pB2P/8/4K3,-1
6975,1nbqkbn1/2p2ppQ/2r1p3/pp1p1P2/1P2P3/P1PP2PP/R2N1K2/2B2BNR,1
6976,8/8/8/8/7k/4R3/8/6K1,-1
6977,4n3/3b2k1/6N1/2p3P1/8/8/8/3b2K1,-1
6978,5B2/7N/P2n3p/1k5P/6P1/4b3/8/5KR1,-1
6979,r2qkbnr/pbp2p1p/3p2p1/1pP1P3/1P1n2PP/N7/P2PP3/RQB1KBNR,-1
6980,3qr3/2pn4/Rpn1kp1b/Q2p2p1/4P1Pp/7N/7P/K4B2,1
6981,4N1nQ/3B4/2P3k1/2P1P1q1/2P2PPP/p3P3/R2p4/BN3KnR,1
6982,8/p1r5/3n3R/k6P/2P5/p4P1K/6B1/2NR4,-1
6983,8/5p2/3k1P2/6p1/8/Kb2p3/4p3/8,1
6984,5K2/2R1N1p1/8/3r4/p7/P3k3/n7/4b3,1
6985,kb6/8/6b1/B1r3N1/5p2/8/5QK1/8,1
6986,1R6/5K2/8/3k4/8/8/2r5/8,1
6987,7R/8/8/8/8/8/4K3/1k6,-1
6988,4b1k1/8/7p/K6n/8/p7/8/8,-1
6989,r2qkb2/P3pbnr/2p3p1/R2pp3/6pP/B1Q4R/n1PP1P2/1N2KBN1,1
6990,1n3k2/1ppr3b/6p1/2R2P2/1P3p1p/3PQPNB/PB1K3P/7R,1
6991,8/3Rrkp1/1pp4p/1Q2P3/P1b4N/1P2P3/2P4P/1R2Kn2,1
6992,5k2/8/7R/5p1K/8/1pb5/8/8,-1
6993,2b1rn2/5k2/rb4N1/pq3p1P/2RPpP1P/3P3R/1PP1K3/2B1QB2,1
6994,4N1nr/3B1kqQ/2P5/2P1b3/2PnPPP1/p2pP3/3R3P/BN3K1R,1
6995,8/8/8/8/2R5/8/1k2K3/8,-1
6996,8/6K1/1k6/8/8/8/1r6/8,1
6997,5k2/8/6r1/1K6/8/3n4/8/8,1
6998,2k5/1b6/3K4/r7/7b/8/8/8,1
6999,K7/8/8/8/5Rk1/8/8/8,1
7000,8/5k2/8/8/8/5p2/8/6K1,-1
7001,rn1qkbnr/2p1pppp/8/pp6/P1Pp4/1P2PQ1b/3P1PPP/RNB1KBNR,1
7002,8/1K6/6kP/8/6B1/7p/7P/8,-1
7003,rn1qkbnr/p1p2ppp/8/2Ppp3/7P/5b1B/1P1PPP2/3K3R,-1
7004,8/2R5/3r1pk1/1pnb4/6K1/2p5/8/6n1,-1
7005,2B5/8/8/3K4/7k/8/7P/4N3,-1
7006,rnb4r/ppqPkpp1/8/2p4p/PbP1P2n/1P6/3P2P1/RNBQKBNR,-1
7007,2K5/8/8/2r5/4k3/1R6/8/8,1
7008,6r1/2b2b2/6kP/P4pP1/3P1P2/2rP2KR/5B2/8,1
7009,rn1qkb1r/2p1p2p/b2p1p2/Bp4p1/p3P2P/NP1P1QPn/P1P5/R3KBNR,-1
7010,8/1n3p2/3k1P2/8/b5p1/8/4p3/K7,1
7011,R5nk/1r6/pp1b1p2/7K/2p5/8/8/8,-1
7012,1nbqkb1r/1pppp1p1/r7/1p2Bp1p/2P5/1Q1P4/2K1PnPP/R4BNR,1
7013,8/1r6/3p3b/pp1p1P2/8/P5k1/2K2Np1/3R3n,-1
7014,5k1r/p5p1/1q2pp2/3n4/1b2N1Qp/5N1P/PPP2PP1/R1B2K1R,1
7015,5K2/3RN1p1/8/2r5/p7/P3k3/n7/4b3,1
7016,8/2Q1N2k/1P6/4P2p/2p1P3/2P3pP/4R3/2R1K3,1
7017,rnbqkb2/ppp1p1pr/3p1p1n/8/P3P1pP/5Q2/1PPP1P2/RNB1KBNR,1
7018,5B2/1n5N/7p/Pk5P/6P1/4b3/8/5KR1,-1
7019,8/5p2/4kP2/6p1/K3p3/5b2/4p3/8,1
7020,8/6r1/4kB2/p7/4r2p/4R1pK/7P/8,1
7021,r2qk2r/3ppp2/p3Pn1P/2p4p/PBP4P/N1P3P1/nP1K4/R4R2,-1
7022,8/4R3/4nk2/8/6P1/1K6/1b6/8,-1
7023,3r3r/q2Bb1p1/4p1k1/3p3p/p5PP/P2p1K2/NR3P2/N1B1Qn1R,1
7024,8/8/1R6/5k1P/p1P5/p4PnK/8/7B,-1
7025,3qr1k1/rbppn1bN/8/1pB2R1n/N2P2P1/7P/1RP5/1Q4KB,1
7026,rn2k2r/ppp2ppp/5n2/2bbp3/P7/8/1PPB3K/R7,-1
7027,8/7P/8/2p1k3/8/8/6K1/8,-1
7028,7k/8/8/2pn4/2r5/8/8/1n3K2,1
7029,1n2r2k/8/3p3K/3P4/2P1P1qP/5N2/7R/1N3n2,-1
7030,1k6/8/8/8/2N5/r4p2/8/2B1K3,1
7031,3r4/q2nb1p1/4pk1r/3p1n1p/pQ1p2PP/P2BR3/N4P2/N1BR1K2,1
7032,2nqr2k/B2p4/8/1prb2P1/N1PR3P/4Q3/8/5K1n,1
7033,2k5/8/8/3r4/5N2/5p2/5B2/6K1,1
7034,6k1/8/8/8/N1K5/7p/7P/1B6,-1
7035,2B4K/k7/8/8/6R1/8/8/8,-1
7036,1nbqk1nQ/2p1bpp1/r3p3/pp1p4/1P3P2/P1PP2PP/3NP3/R1B1KBNR,1
7037,6k1/8/7n/R4p1K/1p6/8/8/b7,-1
7038,1nbqkbnr/1ppppppp/8/1p6/8/r7/PBPPPPPP/R2QKBNR,1
7039,1n1qr3/2p5/Rpn1kp1b/Q2p4/4PpPp/8/7P/K4B2,1
7040,8/1K6/8/p4k2/PR6/8/8/6b1,-1
7041,2k5/p7/6np/2P5/p6P/2P2PR1/N4rBK/R7,-1
7042,rn1qkbn1/p1pppppr/1p5p/8/4PP2/5Q2/PPPPb1PP/RNB1KBNR,-1
7043,4r1k1/B2pnb2/1q6/1pr3P1/N2R3P/Q7/2P1K3/7n,1
7044,1nb2kn1/5pbr/rp2p3/p2p4/P1Pp3p/4N1PN/RP2PP1P/2B1KBR1,-1
7045,6N1/2Q5/1P4k1/4P2p/2p1P3/2P1R1pP/8/2R1K3,1
7046,b1k5/8/4Kbr1/8/8/8/8/8,1
7047,7k/8/8/2p5/3n2K1/8/1p6/4r3,1
7048,4n2b/8/2k3PK/8/8/8/8/8,-1
7049,4N1nr/3B4/2P2b1k/2P3q1/2PnPPP1/p2pP3/RQ5P/BN3K1R,1
7050,7K/8/8/3k4/1R6/8/1r6/8,1
7051,8/8/4R3/6kP/p1P5/p4Pn1/7K/7B,-1
7052,7B/1q1R4/8/8/8/8/2k5/7K,-1
7053,3N1k2/6r1/pr6/8/4P1pp/bR2K3/6pP/B5Q1,1
7054,8/2k2p2/5P2/1bn5/6p1/4p3/2K5/8,1
7055,rnb3nr/4kppp/1pp1p3/p2pb3/P1PP2Q1/4N2N/RP2PPPP/2B1KB1R,-1
7056,6n1/8/4kp2/7K/1p3R2/3r4/8/2b5,-1
7057,4rr2/p3k1b1/3p3p/1pP3p1/4Pp2/2N3PB/PB5P/1R2QRK1,1
7058,1Q2r3/4nk2/1B1p1P2/8/2p2Npp/7N/4K1PP/bR3B1R,-1
7059,8/8/8/8/2kB4/8/1R3q2/6K1,-1
7060,1B2r2k/3q4/n2p4/3PN3/2P1P1KP/8/7R/1N3n2,-1
7061,5k2/8/n1r2K1p/p7/8/1b6/1P6/8,-1
7062,2b2k2/r2n1pbr/1p2p2n/p2p4/PPPp3p/4N1PN/4PP1P/R1B1KBR1,-1
7063,8/8/2n5/8/8/5p2/8/2K1k3,1
7064,2kn4/8/6B1/6b1/1B1R3p/2K2R2/6PP/8,-1
7065,7Q/6K1/1k3n2/8/8/8/8/8,-1
7066,8/1n3p2/5P2/4k3/6p1/1b6/5b2/K7,1
7067,r5n1/p3Pk2/3p4/3q1Pp1/2p4p/r1bP3N/2R1KQPP/1N3BBR,-1
7068,8/8/6kn/5p2/8/8/1K6/8,1
7069,rn2kb2/2p1p3/p1P2n2/1p1N1pP1/5NP1/B2P4/P4KB1/Q4R1q,-1
7070,6k1/8/8/2r5/8/8/K7/8,1
7071,3k4/8/8/8/5r2/8/6K1/8,1
7072,8/2n5/k5K1/8/8/6Q1/8/8,-1
7073,r2qkb2/P3pbnr/B5p1/2R1p3/1nNp2pP/B2P1P2/2P1N2R/Q3K3,1
7074,8/8/2B5/P4K1b/8/6r1/8/1k6,1
7075,8/4K2k/n6p/p7/4r3/1b6/8/8,-1
7076,8/8/8/k7/8/8/6K1/r7,1
7077,7k/8/8/8/8/8/4K3/1r6,1
